Wavelength,green_reference,brown_reference,soil_reference
1022,0.514986860191979,0.292471788,0.3428643
1023,0.515768308548955,0.292472069,0.3423994
1024,0.516700666226195,0.292602065,0.3438331
1025,0.518484527998667,0.293236151,0.3447638
1026,0.520092760352413,0.293553358,0.3447438
1027,0.521651816459532,0.294058948,0.3441798
1028,0.523261801970848,0.294875738,0.3461497
1029,0.524433153195334,0.295036257,0.346379
1030,0.525661158818749,0.295287657,0.346615
1031,0.526738353647566,0.295687516,0.3462046
1032,0.528056784192326,0.296150208,0.3475524
1033,0.529689713443776,0.296360192,0.3487237
1034,0.5308473709512,0.297005503,0.3491723
1035,0.531503682928471,0.297574189,0.3490461
1036,0.532747972156538,0.297971466,0.3485015
1037,0.533924421498822,0.298005107,0.3493839
1038,0.534947073028039,0.297925458,0.3505099
1039,0.536141701711542,0.298282363,0.3502486
1040,0.537093387557812,0.298760577,0.350589
1041,0.537761882415701,0.299285067,0.3501722
1042,0.537963122471182,0.30003554,0.3515435
1043,0.538699359546144,0.300645621,0.3529375
1044,0.539510977027267,0.300889017,0.3524751
1045,0.540661896584836,0.301147379,0.3531929
1046,0.541874154397906,0.301535162,0.3535535
1047,0.543307851472362,0.30188389,0.3528885
1048,0.544979426497453,0.301987945,0.3545255
1049,0.545680018057103,0.302282962,0.3554346
1050,0.546450265934127,0.30254849,0.3553359
1051,0.547258798852583,0.30289122,0.3557572
1052,0.547260329068679,0.303320871,0.3554763
1053,0.548180135332895,0.303423032,0.3568814
1054,0.549228058476954,0.303727274,0.3576218
1055,0.550232619013567,0.304056818,0.3575141
1056,0.550973137334914,0.304296054,0.3579046
1057,0.552135766817027,0.304768589,0.3573265
1058,0.55275457352847,0.305441901,0.3586932
1059,0.552884776718572,0.306207538,0.3597657
1060,0.553479213147422,0.306778716,0.3601826
1061,0.554336508246204,0.307149412,0.3601684
1062,0.55422667990026,0.30755385,0.3604563
1063,0.554291256731407,0.307455626,0.3608314
1064,0.554538176552531,0.307335538,0.3603178
1065,0.554622920281071,0.30783283,0.3617497
1066,0.555082235093701,0.308159326,0.3626498
1067,0.555732262734712,0.308290224,0.3624251
1068,0.556289704132525,0.308837325,0.3631746
1069,0.556381565749276,0.309370384,0.363153
1070,0.556495005734909,0.309728174,0.3634785
1071,0.556427171837843,0.310349743,0.3631348
1072,0.556167721950321,0.311042986,0.3649435
1073,0.556343242382043,0.311294356,0.3648668
1074,0.55670741500434,0.311446895,0.365184
1075,0.556737869438711,0.311302514,0.3647927
1076,0.557053023415514,0.311156421,0.3662978
1077,0.556980435204896,0.311604891,0.3669021
1078,0.556307289056877,0.312073376,0.3674532
1079,0.556157692254859,0.312423109,0.3676833
1080,0.556050864849903,0.312691511,0.3678857
1081,0.556185397173552,0.312730681,0.3677524
1082,0.556499382964276,0.312999348,0.3681832
1083,0.557049126128996,0.313451873,0.3689975
1084,0.556756790654629,0.313691519,0.3694654
1085,0.555789962399134,0.313975116,0.3709495
1086,0.555330620662567,0.314416195,0.3702926
1087,0.555316415818874,0.314897841,0.3706757
1088,0.554870397112158,0.314949116,0.3710897
1089,0.55467645951006,0.315702643,0.371589
1090,0.554130025159969,0.315768543,0.371758
1091,0.553070588245436,0.315626084,0.3719994
1092,0.552671960313358,0.315613511,0.3732133
1093,0.551794254681029,0.31566578,0.3734488
1094,0.550892130185016,0.315583128,0.3748937
1095,0.550144862201098,0.315561266,0.3742629
1096,0.549040283536434,0.315903307,0.3748098
1097,0.548111400543224,0.316315586,0.3753184
1098,0.547595870755108,0.316781241,0.3755011
1099,0.546589652836085,0.317433084,0.3754018
1100,0.545266654479111,0.318022238,0.3760852
1101,0.544307661965498,0.318251635,0.3769394
1102,0.543381962505641,0.318171344,0.3773472
1103,0.54302772757756,0.31847129,0.3783499
1104,0.542375106515154,0.318173381,0.3785942
1105,0.541867369491153,0.317917306,0.3782883
1106,0.541253404260955,0.318150424,0.3785911
1107,0.539424607228382,0.318021338,0.3790475
1108,0.538051525558969,0.318118627,0.379361
1109,0.537015149318261,0.318596682,0.3797018
1110,0.535940381640072,0.318633066,0.3799729
1111,0.5347573082495,0.319012045,0.3803958
1112,0.534029439157296,0.319326335,0.380851
1113,0.533681287735343,0.319044127,0.3812464
1114,0.532680221358457,0.319217932,0.3817604
1115,0.531891388173442,0.318616282,0.3820578
1116,0.530399683312644,0.318315001,0.3822991
1117,0.527855229816111,0.31987905,0.3827376
1118,0.524819533083854,0.320399865,0.3829733
1119,0.523410852434696,0.321912305,0.38354
1120,0.521847025312166,0.324810186,0.3840023
1121,0.520419567001299,0.326928799,0.3842037
1122,0.520074013616813,0.325542095,0.3841826
1123,0.517671133552687,0.323237428,0.3847239
1124,0.513662218585582,0.319710518,0.3856167
1125,0.510687157003502,0.315693303,0.3858027
1126,0.507713875057632,0.312551239,0.3863221
1127,0.505685297350078,0.312101889,0.3864189
1128,0.504157760580631,0.31330117,0.3867963
1129,0.502062839942412,0.31367703,0.387153
1130,0.499846387785935,0.316114468,0.3877353
1131,0.496130224701312,0.316523065,0.3883486
1132,0.491346907621626,0.31485055,0.3882243
1133,0.486907255753889,0.315637843,0.3886511
1134,0.481171124470249,0.317145334,0.3892364
1135,0.476727036330977,0.316304477,0.3898542
1136,0.47156126142804,0.315962307,0.3897737
1137,0.466670330917425,0.314633085,0.3900855
1138,0.462489546188618,0.313614575,0.3902763
1139,0.458923172012512,0.312476852,0.3906428
1140,0.454151764942919,0.311612193,0.3909403
1141,0.448958020730051,0.311178063,0.3912414
1142,0.444298781243336,0.31157196,0.391435
1143,0.438759971916877,0.311239637,0.3918728
1144,0.433890150859734,0.310638836,0.3923093
1145,0.429972035695948,0.310806471,0.3922413
1146,0.425322560236074,0.31088717,0.3920655
1147,0.420509081654544,0.309334527,0.3933968
1148,0.416388898298906,0.309185013,0.393999
1149,0.411849229301223,0.309576006,0.3946067
1150,0.408394324865868,0.308866694,0.3945793
1151,0.405514062151031,0.308354147,0.3951055
1152,0.401867037977776,0.307360588,0.3950088
1153,0.399280746497417,0.307035894,0.3953636
1154,0.397101666485311,0.30686399,0.3956968
1155,0.3951747130756,0.30648141,0.3957261
1156,0.394117510630593,0.306649954,0.3955316
1157,0.392289994345094,0.30621041,0.3960377
1158,0.389843947025833,0.305210523,0.396919
1159,0.38887037959336,0.304914321,0.3971498
1160,0.3881423794349,0.305200333,0.3979086
1161,0.387331308021677,0.305302923,0.3987472
1162,0.38745232159029,0.305906589,0.3982821
1163,0.387122863960369,0.305592411,0.3984391
1164,0.385919061908597,0.304846406,0.3988039
1165,0.384152176734382,0.304600639,0.3993039
1166,0.383183994200927,0.304524019,0.399507
1167,0.382490613689585,0.304714589,0.3997456
1168,0.382130040207843,0.305103325,0.4001742
1169,0.382305839242973,0.305948923,0.4005637
1170,0.382066193579626,0.306024081,0.4008539
1171,0.381706736475976,0.305721733,0.4010487
1172,0.381320463102259,0.30546871,0.4012835
1173,0.380861202056696,0.30482208,0.4018672
1174,0.38029937765759,0.30458153,0.4022082
1175,0.379487440324352,0.304819431,0.4026655
1176,0.378995074817048,0.30511793,0.4027361
1177,0.378744591491616,0.305703742,0.4026128
1178,0.37827222522073,0.306004861,0.4029548
1179,0.377652192135566,0.306314187,0.4036794
1180,0.377318231126604,0.306378269,0.4041016
1181,0.376852327282063,0.306402264,0.4044013
1182,0.375973341587431,0.306056647,0.404769
1183,0.375399988266098,0.306516369,0.4051987
1184,0.37513487477047,0.306628591,0.405791
1185,0.374560411988012,0.306717016,0.4060299
1186,0.374053738901988,0.307196817,0.4060612
1187,0.373401399868808,0.307041039,0.4064409
1188,0.37268962834152,0.306557311,0.4067788
1189,0.372446399045112,0.306480417,0.4071214
1190,0.372219206808739,0.306636176,0.4082176
1191,0.371973731501108,0.306727239,0.4083916
1192,0.371859797898216,0.307147826,0.4078982
1193,0.371564281168918,0.307275601,0.4078102
1194,0.370987067199856,0.306911121,0.4077799
1195,0.370619362513486,0.307071083,0.4089136
1196,0.370266118531062,0.307376473,0.4094207
1197,0.37004062611425,0.307939356,0.4087933
1198,0.370047981930238,0.308339653,0.4093687
1199,0.36998889429787,0.30890083,0.4099648
1200,0.370043124721846,0.308995071,0.4100771
1201,0.370226884385092,0.308771509,0.4098285
1202,0.370337845222799,0.308854492,0.4101194
1203,0.370622952416112,0.308981743,0.4111015
1204,0.370834719042137,0.309132403,0.4112585
1205,0.3709646638216,0.309354531,0.4114473
1206,0.371146813314377,0.309683664,0.4120841
1207,0.371323795532325,0.310240684,0.4120542
1208,0.371847821415969,0.3107439,0.4124168
1209,0.372325655192403,0.31152422,0.4124941
1210,0.372658304304874,0.312175781,0.4122419
1211,0.37314693930014,0.312240164,0.4123764
1212,0.373324688666271,0.312496777,0.4134889
1213,0.373529482135459,0.312875255,0.4136663
1214,0.373738841560252,0.313155676,0.4131789
1215,0.374086007544903,0.313446192,0.4140252
1216,0.374317430393038,0.313959812,0.4146596
1217,0.374712398910763,0.314264274,0.4136216
1218,0.375006670524451,0.314458216,0.4141108
1219,0.375636856237948,0.314744917,0.415625
1220,0.376829911572451,0.314800089,0.4150382
1221,0.377389530253579,0.315122171,0.4144984
1222,0.377829062727517,0.315826227,0.4153081
1223,0.378368244808536,0.316474203,0.4167462
1224,0.378256559605206,0.3172576,0.4160467
1225,0.378817482726511,0.317954869,0.4161753
1226,0.379875417040917,0.318290027,0.416658
1227,0.380565632027405,0.318797721,0.4167513
1228,0.381415693340171,0.319623227,0.4164178
1229,0.381973606325757,0.320086826,0.4170094
1230,0.382485716958773,0.320550784,0.4174951
1231,0.382839152598666,0.3210311,0.4188185
1232,0.383382729574034,0.321474051,0.4185772
1233,0.383883945487082,0.321773673,0.4184011
1234,0.384470097901945,0.322291942,0.4179894
1235,0.385192164128223,0.32294333,0.4188126
1236,0.385708300163976,0.323266773,0.4191133
1237,0.38638309026476,0.323538534,0.4187414
1238,0.386966731491055,0.324050689,0.4186149
1239,0.387355521977203,0.32482097,0.4194998
1240,0.38782457110187,0.325319373,0.4209232
1241,0.387940820321932,0.325858546,0.4204433
1242,0.3882889697274,0.326421837,0.420462
1243,0.389193641401514,0.326586846,0.4204793
1244,0.389774714194984,0.326962554,0.4203877
1245,0.390135823322688,0.32729597,0.421466
1246,0.390496778379358,0.327514457,0.4220021
1247,0.39071195566752,0.327932714,0.4217629
1248,0.390866736415116,0.328463387,0.421993
1249,0.391165010619929,0.328858586,0.4215275
1250,0.391869417528336,0.329339727,0.4219237
1251,0.392315344696292,0.329660178,0.4223543
1252,0.392514497145096,0.329753911,0.4226729
1253,0.392846530895946,0.330011903,0.4224366
1254,0.393288399076187,0.330393863,0.4230128
1255,0.393333049394879,0.330607397,0.4232153
1256,0.393189993198502,0.331054276,0.4240179
1257,0.393172366537854,0.331500108,0.4241734
1258,0.393093277997473,0.331651118,0.4240739
1259,0.393133485828278,0.33225264,0.4237824
1260,0.393350358151251,0.332771947,0.4236844
1261,0.393325535963006,0.33322552,0.4252123
1262,0.39331964482239,0.333974498,0.4248276
1263,0.393305851166896,0.334289156,0.4250033
1264,0.393058461133579,0.334268967,0.4247159
1265,0.392745478467713,0.334705373,0.425292
1266,0.392927185915374,0.335143382,0.4256827
1267,0.392789867098661,0.335404372,0.4263516
1268,0.392817025739646,0.335796856,0.4269441
1269,0.393155076637667,0.336366292,0.4265052
1270,0.393449959149669,0.336660789,0.42671
1271,0.393756899979216,0.33677815,0.4268018
1272,0.393804394925847,0.336821645,0.427598
1273,0.393778051867126,0.336977236,0.4275483
1274,0.393886270040444,0.336933317,0.4280464
1275,0.393660949836051,0.336874177,0.4278125
1276,0.393503093286276,0.337116546,0.4279623
1277,0.393879479896415,0.337508895,0.4279224
1278,0.393762800657522,0.337786013,0.4274967
1279,0.39317823753548,0.337954752,0.4277306
1280,0.393036270680759,0.338119851,0.4286469
1281,0.392932007073441,0.338724088,0.4300074
1282,0.392481414880962,0.339016099,0.429175
1283,0.391888362020233,0.339017977,0.4292962
1284,0.391480417631764,0.339538034,0.4288038
1285,0.391247028301574,0.339934655,0.4291564
1286,0.390350422385022,0.33979326,0.4299363
1287,0.389836441590785,0.339860838,0.4299235
1288,0.389735078439373,0.340148186,0.4311002
1289,0.389094211184606,0.340228197,0.4310855
1290,0.388204210924896,0.339848746,0.4309485
1291,0.387273037079671,0.339979408,0.4310375
1292,0.385982569804129,0.340660201,0.4317929
1293,0.384955429405622,0.340797846,0.4316483
1294,0.384078095969447,0.340917045,0.4314576
1295,0.382897302084003,0.340869161,0.431577
1296,0.381726513128949,0.340350803,0.4311393
1297,0.380586575338007,0.34002163,0.432018
1298,0.379219420013983,0.339868961,0.4320592
1299,0.377838396052487,0.339587767,0.4323038
1300,0.376449521990207,0.339451253,0.4324855
1301,0.375108097195443,0.339050926,0.4323729
1302,0.373784986581944,0.338684201,0.4328861
1303,0.372237852902288,0.338451969,0.4339695
1304,0.370806117643392,0.338043737,0.4330643
1305,0.369321996809846,0.337603637,0.4331443
1306,0.367192298487465,0.337792978,0.434306
1307,0.365178989642301,0.337798474,0.4344257
1308,0.363373203358382,0.337701309,0.4332997
1309,0.361520813136513,0.337954906,0.4345665
1310,0.359744773043318,0.337910019,0.4353574
1311,0.358486660032289,0.337598249,0.4349498
1312,0.356542211361402,0.337160813,0.4350826
1313,0.354168931925296,0.336437923,0.434721
1314,0.351907134292824,0.33597234,0.4354518
1315,0.349371097910882,0.335332933,0.4354918
1316,0.346969214721308,0.334613125,0.4360531
1317,0.344970101656012,0.333972832,0.4362816
1318,0.342744348125403,0.333430814,0.4361143
1319,0.340438172998758,0.332880343,0.4363941
1320,0.338187063029243,0.331650096,0.4364175
1321,0.335742851965133,0.330705501,0.4370406
1322,0.333303905384386,0.329927468,0.4373451
1323,0.331164464537479,0.329167869,0.4371074
1324,0.32934881285156,0.327845664,0.4372948
1325,0.327064495975682,0.326946058,0.4373902
1326,0.324453155001267,0.326950777,0.4375577
1327,0.322081178606662,0.326319245,0.4374341
1328,0.319552087170889,0.326359998,0.4379358
1329,0.316890539050232,0.325760998,0.4379819
1330,0.31453133927814,0.325101255,0.438883
1331,0.311656005470018,0.32391787,0.438932
1332,0.308095779255854,0.321438017,0.4388323
1333,0.305214979328772,0.320186961,0.4388577
1334,0.302814575756154,0.319795563,0.4385649
1335,0.300299074977627,0.318499339,0.4392076
1336,0.297954878599337,0.317297303,0.4390094
1337,0.295771838375048,0.31604491,0.4399325
1338,0.293469153051626,0.313574349,0.4398318
1339,0.291372896223313,0.312258347,0.4400068
1340,0.289525773139986,0.312219865,0.4403353
1341,0.287524391530084,0.311398177,0.4402385
1342,0.285299437684992,0.310607249,0.440376
1343,0.283212256202238,0.310731755,0.44047
1344,0.281607694227058,0.309396156,0.4404532
1345,0.279932481560798,0.308764991,0.4405731
1346,0.277888724215344,0.308593579,0.4409721
1347,0.27710656896736,0.309078026,0.4415429
1348,0.2747528982706,0.308486746,0.4410598
1349,0.272855190590114,0.308724084,0.4418418
1350,0.273535463052739,0.313068222,0.4413037
1351,0.273114240922499,0.308683096,0.4417001
1352,0.271717996795663,0.306019017,0.4416282
1353,0,0,0
1354,0,0,0
1355,0,0,0
1356,0,0,0
1357,0,0,0
1358,0,0,0
1359,0,0,0
1360,0,0,0
1361,0,0,0
1362,0,0,0
1363,0,0,0
1364,0,0,0
1365,0,0,0
1366,0,0,0
1367,0,0,0
1368,0,0,0
1369,0,0,0
1370,0,0,0
1371,0,0,0
1372,0,0,0
1373,0,0,0
1374,0,0,0
1375,0,0,0
1376,0,0,0
1377,0,0,0
1378,0,0,0
1379,0,0,0
1380,0,0,0
1381,0,0,0
1382,0,0,0
1383,0,0,0
1384,0,0,0
1385,0,0,0
1386,0,0,0
1387,0,0,0
1388,0,0,0
1389,0,0,0
1390,0,0,0
1391,0,0,0
1392,0,0,0
1393,0,0,0
1394,0,0,0
1395,0,0,0
1396,0,0,0
1397,0,0,0
1398,0,0,0
1399,0,0,0
1400,0,0,0
1401,0,0,0
1402,0,0,0
1403,0,0,0
1404,0,0,0
1405,0,0,0
1406,0,0,0
1407,0,0,0
1408,0,0,0
1409,0,0,0
1410,0,0,0
1411,0,0,0
1412,0,0,0
1413,0,0,0
1414,0,0,0
1415,0.0700043061427744,0.10437991,0.4366835
1416,0.0692710799854155,0.09152886,0.4368913
1417,0.069011487909477,0.075287526,0.4370741
1418,0.0682399120368882,0.079462123,0.4369619
1419,0.0671042940823749,0.090639209,0.4372266
1420,0.0663843346699196,0.106061386,0.4380348
1421,0.0659112915331468,0.149931614,0.4381397
1422,0.0648890344083505,0.149531389,0.4380799
1423,0.0642200560740384,0.122985621,0.4383819
1424,0.0636188215226816,0.130312393,0.4386681
1425,0.0627511843899315,0.1286479,0.4392074
1426,0.0615132517517928,0.130431146,0.4390979
1427,0.0609623640515782,0.155522277,0.4392185
1428,0.0605279872864106,0.155041557,0.4397761
1429,0.0602810639185411,0.148472977,0.4400347
1430,0.0602891163405335,0.145864552,0.4403046
1431,0.0598153414900219,0.147729584,0.4402025
1432,0.0591520040376321,0.154146492,0.4405466
1433,0.0585221024817375,0.156960221,0.4416617
1434,0.0575061444551989,0.166973714,0.4418048
1435,0.0570574203097956,0.162728591,0.441621
1436,0.0568853719808742,0.145759935,0.4418958
1437,0.0566479512434126,0.141400127,0.4423051
1438,0.0567116467508564,0.133903431,0.4426515
1439,0.0565051971130125,0.133471192,0.4430195
1440,0.0562597879974287,0.141730013,0.443264
1441,0.0559930821680856,0.146224555,0.443489
1442,0.0557032481572101,0.151205714,0.4438207
1443,0.055281299739948,0.155064492,0.4441906
1444,0.0546691432247541,0.159453553,0.444429
1445,0.054283335895905,0.161963933,0.4446978
1446,0.0536937986919445,0.16484781,0.4449742
1447,0.0536031424300952,0.163156188,0.4451585
1448,0.0540724795248215,0.157461308,0.4453391
1449,0.0541376826595353,0.155096801,0.4454957
1450,0.0544419021808132,0.149568254,0.4456607
1451,0.0543341329286706,0.15021604,0.4459141
1452,0.0537093675852428,0.154627861,0.4462579
1453,0.0534247506867916,0.153924293,0.4467338
1454,0.0535347936645657,0.155362139,0.4468664
1455,0.0535241867265602,0.155296447,0.4470713
1456,0.0534821436543016,0.150694404,0.4476119
1457,0.0536948500457714,0.146651589,0.4474746
1458,0.0537475504835145,0.144499669,0.4471441
1459,0.0536370227163525,0.144395456,0.447452
1460,0.0537419486859528,0.14765848,0.4478534
1461,0.0539435965888957,0.151654739,0.4484289
1462,0.0541305574103187,0.151673629,0.4478529
1463,0.0543381859328057,0.147913765,0.4483301
1464,0.0545633457725519,0.14770044,0.4487618
1465,0.0549079953980733,0.146092507,0.4494311
1466,0.0551834864202833,0.147142912,0.4488309
1467,0.0553352874394504,0.153730627,0.4490675
1468,0.055669330458525,0.155899866,0.4493988
1469,0.0561511232863006,0.155724095,0.449622
1470,0.0564219456513004,0.155463109,0.4501166
1471,0.056508308637678,0.151507514,0.4504327
1472,0.0569001294066663,0.153300229,0.4508376
1473,0.0572995397721105,0.159635314,0.4506992
1474,0.0576754876695282,0.161474007,0.4502069
1475,0.0581982665439093,0.163317069,0.450807
1476,0.0586934325715436,0.164752744,0.4512397
1477,0.0590735030177932,0.163346063,0.4514404
1478,0.0595214561291592,0.163142494,0.4516083
1479,0.0600972202405106,0.165506294,0.4518632
1480,0.0606118858919894,0.165396635,0.4522074
1481,0.0610252694398187,0.161726017,0.4522858
1482,0.0615250057522671,0.161526542,0.452405
1483,0.0619519474322949,0.162834052,0.4525867
1484,0.0626317860841659,0.16352129,0.452987
1485,0.0636260951876128,0.165660639,0.4532785
1486,0.0642617153478283,0.166777234,0.4533135
1487,0.0647534200871651,0.165243059,0.4535474
1488,0.0652935857255131,0.164872265,0.45369
1489,0.0656562088020697,0.166765252,0.453793
1490,0.0661734405066377,0.168160798,0.4542965
1491,0.0669330271428252,0.169847826,0.4543277
1492,0.0676249223079916,0.171779611,0.4546241
1493,0.0682048639915973,0.171611832,0.45451
1494,0.0688341666522919,0.170601559,0.4551592
1495,0.0695129437861691,0.170402566,0.4551765
1496,0.0702808255565467,0.171434042,0.4554433
1497,0.0711598572310387,0.172453524,0.4556307
1498,0.0718480165152036,0.173957548,0.4558525
1499,0.0724766792449756,0.174484941,0.4561783
1500,0.073172154817916,0.17421658,0.4561474
1501,0.0738865374020518,0.174678753,0.4562107
1502,0.0745839930849058,0.17505135,0.4564328
1503,0.0753599462652119,0.175701579,0.456823
1504,0.0762156236083493,0.176910464,0.4570789
1505,0.0770387417594611,0.177914041,0.4572072
1506,0.0778039625559098,0.178554929,0.4579923
1507,0.078639868255371,0.179450139,0.4576569
1508,0.0796018742851427,0.180832167,0.4577594
1509,0.0803580576178324,0.181717986,0.4581117
1510,0.0810440515484197,0.182340382,0.4580831
1511,0.0817760676136861,0.183141347,0.457502
1512,0.0823273255141511,0.183669394,0.4584926
1513,0.0830815205586081,0.184542624,0.458717
1514,0.0840296487029519,0.18607516,0.4588944
1515,0.0848901808747185,0.186797152,0.4591253
1516,0.0858352012698903,0.187169897,0.4594257
1517,0.086699995040259,0.187758741,0.4594326
1518,0.0874099453608824,0.187736256,0.460384
1519,0.0882698831318772,0.188191334,0.4600448
1520,0.0892665431075586,0.189294109,0.4595022
1521,0.0901064141535645,0.190109581,0.4602041
1522,0.0909788324103675,0.190809705,0.460352
1523,0.0918079209536203,0.191555815,0.4605322
1524,0.0924236508505229,0.192269145,0.4605889
1525,0.0931689045239074,0.192956843,0.4615706
1526,0.0940667356197966,0.193656159,0.4610257
1527,0.094886995599223,0.194504043,0.4603432
1528,0.0956771999074689,0.195451399,0.4614402
1529,0.0965120317402334,0.196399332,0.4614646
1530,0.0972762572759574,0.197208673,0.4615884
1531,0.0980240480738344,0.197539487,0.4625403
1532,0.0989168836712725,0.198700672,0.4619854
1533,0.0997802110088917,0.199330161,0.4611939
1534,0.100711930131829,0.19906569,0.4625702
1535,0.101614193040524,0.199962775,0.4623965
1536,0.102396449939749,0.201145588,0.4625069
1537,0.103237123338052,0.201555581,0.4627862
1538,0.104162302910208,0.202632956,0.4630213
1539,0.105065547220604,0.203988206,0.4638186
1540,0.105930202356447,0.203875824,0.463252
1541,0.106816529174246,0.20407306,0.4633539
1542,0.107609223073545,0.205044552,0.4626177
1543,0.10833534123342,0.206425292,0.4636956
1544,0.109096070907076,0.20698067,0.4645783
1545,0.109867950236104,0.207875992,0.4631823
1546,0.110703639442466,0.20848905,0.4642096
1547,0.11163505334694,0.208400657,0.4642067
1548,0.112554969006442,0.209143102,0.4643177
1549,0.113464204102943,0.210513506,0.4644711
1550,0.114387819481771,0.2112141,0.4646766
1551,0.115214280799361,0.211475643,0.4649126
1552,0.115995449556786,0.21209668,0.4650439
1553,0.116869776989251,0.213001566,0.4651811
1554,0.117765741762032,0.213653713,0.4657076
1555,0.118597233259362,0.214624356,0.465386
1556,0.119426570750206,0.215129279,0.4654519
1557,0.120277684937566,0.215018926,0.4654554
1558,0.121123980193633,0.215203108,0.4658084
1559,0.121924981763317,0.215466469,0.4657807
1560,0.122592750101314,0.21592844,0.4659638
1561,0.123182299969948,0.216567282,0.4660391
1562,0.12388125946342,0.217342327,0.46569
1563,0.124442939024944,0.218658729,0.466112
1564,0.125125426728656,0.219201082,0.466494
1565,0.126032735681761,0.219126823,0.4666715
1566,0.126775415272669,0.219709796,0.4666059
1567,0.127347329139037,0.22016172,0.4669674
1568,0.12817172108815,0.220814303,0.4670059
1569,0.129207588333139,0.222481098,0.4669862
1570,0.130057970854608,0.223183169,0.4673076
1571,0.130960883425714,0.222735738,0.4673282
1572,0.131791050012804,0.223448906,0.4674027
1573,0.132399576663399,0.22490394,0.4677023
1574,0.133141547561404,0.225589586,0.4680289
1575,0.13402056814965,0.226465218,0.4685932
1576,0.134772692502488,0.227104001,0.4678961
1577,0.135381510578699,0.22656582,0.4675037
1578,0.136091608452381,0.226835055,0.4683046
1579,0.136685904931698,0.228133131,0.4683888
1580,0.13750842457544,0.228818465,0.4685389
1581,0.138765312514333,0.228885126,0.4689247
1582,0.139495495891674,0.229521536,0.4690906
1583,0.139955310722817,0.23057687,0.4696774
1584,0.140529504697926,0.231238922,0.4689865
1585,0.140744611701888,0.231795854,0.4685577
1586,0.141244983076764,0.232926233,0.4694151
1587,0.14191825599313,0.233965947,0.469596
1588,0.142839027646188,0.233674547,0.4698521
1589,0.143808685297438,0.234184041,0.4701285
1590,0.144430233576275,0.235163425,0.4704222
1591,0.145141506661761,0.235272854,0.4695964
1592,0.145818101949264,0.235653809,0.4702564
1593,0.14632858395908,0.235847188,0.4704841
1594,0.14699735439926,0.236273774,0.4710093
1595,0.147731489979055,0.236982022,0.471371
1596,0.148475962419751,0.237746066,0.4706418
1597,0.149223403977906,0.239211622,0.4703563
1598,0.149710362038638,0.24000918,0.4710724
1599,0.150137237999735,0.240392518,0.4711302
1600,0.150698763213386,0.24086884,0.4713822
1601,0.151162610252971,0.241588665,0.4717768
1602,0.15179598128366,0.242296914,0.4716397
1603,0.152404791946784,0.243049203,0.4711826
1604,0.153149383965244,0.244279916,0.4716745
1605,0.153665710740497,0.245158879,0.4719153
1606,0.154118520081853,0.245402146,0.4721382
1607,0.154610033796669,0.245837912,0.4723483
1608,0.155129182507871,0.246445607,0.4727064
1609,0.155717836552739,0.247410501,0.472112
1610,0.156250011666619,0.248471824,0.4719935
1611,0.156855768451295,0.249115523,0.4725702
1612,0.157560005204756,0.249934731,0.4727274
1613,0.158194045060587,0.250418075,0.4729804
1614,0.158963688199461,0.250514029,0.4731583
1615,0.159816585564186,0.250941583,0.4730658
1616,0.160459677325414,0.251628958,0.4735237
1617,0.161068774270173,0.252450913,0.4738543
1618,0.161671759610283,0.252971141,0.4733376
1619,0.162072739705322,0.253461943,0.4733333
1620,0.16247766278259,0.254307118,0.4732602
1621,0.163048068637567,0.254974623,0.473906
1622,0.163736784628051,0.255260696,0.4739476
1623,0.164233557868507,0.255889409,0.4739317
1624,0.164476740103465,0.25674768,0.4740582
1625,0.164876886665883,0.257029327,0.474245
1626,0.165284542413187,0.257420685,0.4743561
1627,0.165629664009932,0.258077203,0.4749344
1628,0.166101629216739,0.25844358,0.475271
1629,0.166474586239109,0.25887069,0.4748745
1630,0.166814312315559,0.259291636,0.474839
1631,0.167293178532048,0.259646117,0.4745223
1632,0.167861500626513,0.260429737,0.4745496
1633,0.168520416446418,0.261145523,0.4750885
1634,0.169051619982764,0.261410545,0.475211
1635,0.169561467312177,0.26195812,0.4752754
1636,0.170288842199418,0.262547686,0.4753884
1637,0.170770707565312,0.26252328,0.4755737
1638,0.170870108659699,0.262403212,0.4757201
1639,0.171129193197335,0.262668174,0.476255
1640,0.171377238820052,0.262847944,0.476439
1641,0.171682884018547,0.263043742,0.4760404
1642,0.172275539614208,0.263553135,0.4761537
1643,0.172785885759452,0.264283815,0.4762821
1644,0.173350866914754,0.264936356,0.4763762
1645,0.173476305995988,0.265548388,0.4765025
1646,0.173292645599642,0.266587163,0.4767035
1647,0.173670092230864,0.267105119,0.4771851
1648,0.173988140478507,0.266694906,0.4772223
1649,0.174164688521707,0.266672264,0.47694
1650,0.174776082702976,0.267302385,0.4769594
1651,0.175171127467632,0.26771691,0.4771436
1652,0.17503773134471,0.268068849,0.4772801
1653,0.175377628379874,0.268388442,0.4775471
1654,0.175944461341636,0.267981081,0.4781365
1655,0.176092669124003,0.26782008,0.477654
1656,0.176365175880757,0.268281749,0.4773222
1657,0.176561689412521,0.268264784,0.4778744
1658,0.176459268117378,0.268121482,0.478044
1659,0.176536102173444,0.268248057,0.478194
1660,0.176742620508392,0.267970488,0.4788026
1661,0.176849591798417,0.268320758,0.4784615
1662,0.176977921491429,0.26951994,0.4784166
1663,0.177099229612371,0.269698147,0.4788301
1664,0.176723769363924,0.26944484,0.4788587
